"collision_index","vehicle_reference","vehicle_type","vehicle_manoeuvre","junction_location","skidding_and_overturning","hit_object_in_carriageway","first_point_of_impact","sex_of_driver","age_of_driver","engine_capacity_cc","propulsion_code","age_of_vehicle"
"2025000027819",1,9,19,0,2,0,1,1,26,1461,2,9
"2025000027819",2,9,19,0,1,0,1,2,77,1390,1,18
"2025000027820",2,9,9,4,0,0,1,1,19,996,1,13
"2025000027820",1,9,19,4,0,0,4,2,30,1798,1,12
"2025000027821",1,3,19,1,0,0,4,1,18,-1,-1,-1
"2025000027821",2,9,5,1,0,0,1,1,26,1968,2,7
"2025000027822",1,19,99,9,9,99,2,3,-1,1898,2,2
"2025000027822",2,3,2,9,9,99,9,1,21,125,1,5
"2025000027823",2,9,9,6,0,0,3,2,21,1242,1,8
"2025000027823",1,9,19,1,0,0,1,1,41,1997,2,12
"2025000027824",1,9,19,0,5,0,1,1,64,1988,2,15
"2025000027825",1,9,4,8,0,0,2,2,30,1339,1,15
"2025000027825",2,9,19,8,0,0,1,1,18,1198,1,19
"2025000027826",1,9,19,0,0,0,4,1,32,1229,1,6
"2025000027827",2,1,19,8,5,0,1,1,16,-1,-1,-1
"2025000027827",1,9,19,8,0,0,1,1,66,948,1,-1
"2025000027828",2,9,19,6,0,0,3,2,42,1242,1,11
"2025000027828",1,9,3,2,0,0,1,2,34,-1,-1,-1
"2025000027829",2,9,9,4,0,0,4,2,21,1498,1,15
"2025000027829",1,21,19,3,0,0,1,1,-1,12740,2,8
"2025000027830",1,9,19,0,0,0,1,1,45,1968,2,6
"2025000027831",1,9,19,1,0,0,1,1,51,1364,1,5
"2025000027831",2,9,19,1,0,0,1,2,28,1969,2,6
"2025000027831",3,19,9,5,0,0,2,2,25,1560,2,6
"2025000027832",2,9,13,8,0,0,4,3,-1,-1,-1,-1
"2025000027832",1,11,19,8,0,0,1,1,37,6700,2,11
"2025000027833",1,9,19,0,0,0,1,1,-1,-1,-1,-1
"2025000027834",1,9,19,4,0,0,1,1,-1,-1,-1,-1
"2025000027834",2,9,4,4,0,0,2,2,44,1199,1,5
"2025000027835",2,9,19,0,1,0,1,3,-1,1461,2,6
"2025000027835",1,9,19,0,0,0,2,1,61,1798,1,12
"2025000027836",1,9,19,1,5,10,0,2,33,1198,1,7
"2025000027837",1,3,19,1,5,0,1,1,59,125,1,2
"2025000027837",2,9,7,1,0,0,2,2,34,-1,3,0
"2025000027838",2,9,99,9,9,99,9,1,57,1749,2,5
"2025000027838",1,1,99,9,9,99,9,2,34,-1,-1,-1
"2025000027839",2,11,4,1,0,0,2,2,49,4250,2,14
"2025000027839",1,11,4,1,0,0,1,1,55,4461,2,7
"2025000027840",1,9,19,0,5,0,1,1,23,1997,2,6
"2025000027840",2,9,2,0,0,0,2,3,-1,1598,1,15
"2025000027841",1,9,9,8,0,0,1,2,57,1560,2,9
"2025000027842",1,1,99,9,9,99,9,3,-1,-1,-1,-1
"2025000027843",2,9,19,8,0,10,4,2,33,1497,8,5
"2025000027843",1,9,5,6,0,10,1,2,34,1242,1,16
"2025000027844",1,9,19,0,0,0,1,1,51,2496,1,19
"2025000027845",1,9,19,0,0,0,1,3,-1,999,1,4
"2025000027845",2,2,19,0,5,0,1,1,38,49,1,16
"2025000027846",2,9,4,1,0,0,2,1,50,1399,1,6
"2025000027846",3,9,10,8,0,0,2,1,39,1461,2,13
"2025000027846",1,19,19,1,0,0,1,1,30,2998,2,11
"2025000027847",2,9,3,-1,-1,-1,-1,1,26,1582,2,7
"2025000027847",1,9,19,-1,-1,-1,-1,3,-1,1598,2,11
"2025000027848",1,9,99,9,9,99,9,2,30,1332,1,1
"2025000027848",2,9,99,9,9,99,9,2,30,1598,1,12
"2025000027849",1,11,19,0,0,0,1,1,66,6700,2,13
"2025000027850",2,9,19,0,0,0,3,2,23,898,1,3
"2025000027850",1,19,19,0,0,0,1,1,42,2143,2,4
"2025000027851",2,9,19,0,0,0,4,2,33,-1,-1,-1
"2025000027851",1,9,19,0,0,0,3,2,31,1560,2,6
"2025000027852",3,19,19,0,0,0,4,1,57,2143,2,3
"2025000027852",2,9,19,0,0,0,1,2,65,1560,2,11
"2025000027852",1,9,13,0,0,0,1,2,35,1998,1,12
"2025000027853",1,4,19,1,0,0,0,1,41,125,1,0
"2025000027853",2,8,19,8,0,0,2,1,49,-1,-1,-1
"2025000027854",1,9,5,0,0,0,1,2,34,1229,1,8
"2025000027855",1,9,19,1,0,0,4,1,35,1994,2,10
"2025000027855",2,9,4,1,0,0,2,2,60,998,1,7
"2025000027856",2,9,19,0,0,0,0,3,-1,998,1,14
"2025000027856",1,5,19,0,0,0,1,1,29,749,1,6
"2025000027857",2,9,99,9,9,99,2,1,-1,6208,1,10
"2025000027857",1,9,9,9,9,99,4,1,42,898,1,5
"2025000027858",2,9,19,0,1,0,4,1,21,1242,1,10
"2025000027858",3,9,19,0,0,0,1,1,18,-1,-1,-1
"2025000027858",1,9,13,0,1,0,0,2,19,998,1,15
"2025000027859",3,9,4,0,0,0,2,1,22,1896,2,20
"2025000027859",2,9,4,0,0,0,2,1,61,-1,3,2
"2025000027859",5,9,4,0,0,0,2,1,36,2993,2,7
"2025000027859",1,21,4,0,0,0,1,1,46,10677,2,6
"2025000027859",4,9,19,0,0,0,1,1,-1,1499,2,4
"2025000027860",1,11,19,0,0,0,0,1,21,-1,-1,-1
"2025000027861",3,16,19,0,0,0,2,1,62,-1,-1,-1
"2025000027861",2,16,19,0,0,0,2,2,28,-1,-1,-1
"2025000027861",1,9,19,0,0,0,1,1,79,-1,-1,-1
"2025000027862",2,19,19,0,0,0,1,1,-1,2198,2,10
"2025000027862",1,19,19,0,0,0,2,1,42,1248,2,5
"2025000027863",1,1,99,9,9,99,9,1,20,-1,-1,-1
"2025000027863",2,20,99,9,9,99,1,3,-1,-1,-1,-1
"2025000027864",1,9,4,1,0,0,1,1,47,2143,2,11
"2025000027865",2,9,19,0,0,0,2,1,25,-1,-1,-1
"2025000027865",1,19,19,0,0,0,1,1,47,1248,2,6
"2025000027866",2,4,19,8,0,0,3,1,21,321,1,0
"2025000027866",1,9,19,8,0,0,1,1,27,1598,1,8
"2025000027867",2,4,19,0,0,0,1,3,36,200,1,38
"2025000027867",1,9,6,0,0,0,3,1,65,3456,8,12
"2025000027868",1,9,5,2,0,0,3,2,77,1242,1,15
"2025000027868",2,9,19,1,0,0,3,2,34,1598,2,6
"2025000027869",1,9,19,0,0,0,1,1,40,1499,2,8
"2025000027870",1,9,19,8,0,0,1,3,-1,-1,-1,-1
"2025000027870",2,9,9,8,0,0,4,2,22,1398,1,6
"2025000027871",1,9,19,1,0,0,1,1,-1,1984,1,16
"2025000027871",2,9,7,1,0,0,1,2,25,1461,2,5
"2025000027872",2,9,19,1,0,0,1,3,30,-1,-1,-1
"2025000027872",1,9,19,1,0,0,1,1,40,1329,1,7
"2025000027873",1,19,4,0,0,11,1,1,40,1598,2,8
"2025000027874",2,9,99,9,9,99,9,3,-1,-1,-1,-1
"2025000027874",1,1,99,9,9,99,9,1,27,-1,-1,-1
"2025000027875",1,97,-1,0,0,0,1,3,-1,-1,-1,-1
"2025000027876",2,9,19,8,0,7,1,1,47,1994,2,13
"2025000027876",1,19,19,6,0,7,2,1,57,2143,2,9
"2025000027876",3,9,2,1,0,0,3,3,-1,1242,1,14
"2025000027877",2,1,19,0,0,0,1,1,38,-1,-1,-1
"2025000027877",1,9,2,0,0,0,0,3,-1,1984,1,1
"2025000027878",2,9,8,8,0,0,2,1,20,1199,1,0
"2025000027878",1,11,19,1,0,0,1,1,47,4500,2,5
"2025000027879",1,20,99,0,9,99,2,1,41,-1,-1,-1
"2025000027880",2,9,19,8,0,0,4,1,26,-1,-1,-1
"2025000027880",1,-1,12,8,0,0,3,1,20,-1,-1,-1
"2025000027881",1,9,5,2,0,0,3,2,36,1461,2,9
"2025000027882",1,9,7,1,0,0,1,1,24,-1,-1,-1
"2025000027882",2,1,19,1,5,0,3,1,42,-1,-1,-1
"2025000027883",1,9,19,8,0,12,1,3,-1,-1,3,2
"2025000027884",2,9,99,9,9,99,9,3,-1,1332,1,4
"2025000027884",1,3,99,9,9,99,1,1,41,125,1,7
"2025000027885",1,9,-1,0,-1,-1,-1,3,-1,1685,2,7
"2025000027885",2,9,19,0,0,0,4,2,45,1598,2,9
"2025000027886",1,9,19,0,0,0,2,1,32,1995,2,7
"2025000027886",3,9,19,0,0,0,2,1,46,2143,2,1
"2025000027886",4,19,19,0,0,0,1,1,33,1248,2,11
"2025000027886",2,9,19,0,0,0,2,1,28,1461,2,3
"2025000027887",1,9,19,0,0,0,1,1,63,2494,8,4
"2025000027888",1,19,7,0,0,0,1,3,100,-1,-1,-1
"2025000027888",2,3,19,0,2,0,3,1,19,125,1,1
"2025000027889",1,9,19,0,0,0,1,1,26,1560,2,13
"2025000027890",1,9,19,0,0,0,1,1,-1,-1,-1,-1
"2025000027891",1,11,19,8,0,0,1,1,53,4760,2,11
"2025000027892",2,9,19,1,0,0,1,3,-1,-1,-1,-1
"2025000027892",1,9,4,1,0,0,2,1,67,2148,2,13
"2025000027893",1,9,12,0,0,10,1,1,57,-1,-1,-1
"2025000027894",1,9,4,1,0,0,2,2,41,1969,2,8
"2025000027894",2,9,4,1,0,0,1,2,30,1364,1,15
"2025000027895",2,9,-1,0,-1,-1,4,1,44,1798,8,6
"2025000027895",1,19,-1,0,-1,-1,-1,3,-1,2143,2,6
"2025000027896",1,9,-1,-1,-1,-1,-1,1,44,1997,2,7
"2025000027896",2,9,-1,-1,-1,-1,-1,1,18,1598,1,11
"2025000027897",1,9,19,1,0,0,1,3,-1,-1,-1,-1
"2025000027897",2,9,3,1,0,0,2,2,49,998,1,9
"2025000027898",1,9,5,1,0,0,1,3,-1,-1,-1,-1
"2025000027899",1,9,3,1,0,0,2,2,45,1598,2,6
"2025000027900",1,9,19,0,0,0,1,1,20,1598,1,14
"2025000027900",2,9,19,0,0,0,1,1,35,1950,2,4
"2025000027901",1,5,13,0,1,0,1,1,33,-1,-1,-1
"2025000027901",2,19,9,0,0,0,1,1,34,1598,2,12
"2025000027902",1,3,19,1,0,0,1,1,17,125,1,7
"2025000027902",2,9,9,8,0,0,2,1,31,1598,2,4
"2025000027903",1,2,19,0,1,0,0,1,16,49,1,3
"2025000027904",1,9,5,8,1,0,3,2,68,1753,2,12
"2025000027904",2,9,19,1,1,0,1,3,-1,1499,2,7
"2025000027905",1,19,19,0,0,0,1,1,34,-1,-1,-1
"2025000027905",2,9,19,0,0,0,2,1,39,2179,2,10
"2025000027906",1,9,19,0,0,0,1,1,36,2987,2,17
"2025000027907",2,11,19,1,0,0,0,1,24,9000,2,16
"2025000027907",1,9,19,1,0,0,0,3,-1,-1,-1,-1
"2025000027908",1,9,10,8,1,10,1,2,50,998,1,3
"2025000027908",2,9,19,8,1,10,1,2,41,1499,1,7
"2025000027909",2,9,19,0,1,0,1,1,70,1490,8,0
"2025000027909",1,9,19,0,0,0,1,1,58,1498,8,0
"2025000027910",2,9,19,0,0,0,1,1,42,1200,1,8
"2025000027910",1,9,19,0,0,0,1,1,35,-1,-1,-1
"2025000027911",1,9,9,5,0,0,1,1,25,1248,2,9
"2025000027912",2,9,-1,0,-1,-1,-1,2,36,1596,1,17
"2025000027912",1,9,-1,0,-1,-1,-1,1,30,1197,1,12
"2025000027913",1,9,19,8,0,0,4,1,42,1398,1,12
"2025000027913",2,9,19,8,0,0,1,2,44,1398,1,6
"2025000027914",1,9,19,0,0,0,0,3,16,-1,-1,-1
"2025000027914",2,11,19,0,0,0,0,1,55,5132,2,6
"2025000027915",1,9,9,8,0,0,0,1,-1,2993,2,2
"2025000027915",2,9,19,8,5,0,1,1,31,1349,1,8
"2025000027916",1,9,14,0,0,0,1,1,63,1997,2,5
"2025000027916",2,9,2,0,0,0,4,1,64,1686,2,10
"2025000027917",1,9,5,6,0,0,3,1,-1,-1,-1,-1
"2025000027917",2,1,19,8,0,0,4,1,27,-1,-1,-1
"2025000027918",2,8,9,6,0,0,1,1,29,1798,8,4
"2025000027918",1,9,19,8,0,0,1,2,30,1896,2,15
"2025000027919",1,-1,19,8,0,0,1,3,30,-1,-1,-1
"2025000027919",2,9,4,8,1,0,1,1,28,-1,-1,-1
"2025000027920",1,9,9,5,0,0,1,1,40,-1,-1,-1
"2025000027920",2,1,19,1,0,0,1,2,26,-1,-1,-1
"2025000027921",1,9,9,8,0,0,3,1,59,1498,1,5
"2025000027921",2,19,19,1,0,0,1,1,46,2143,2,3
"2025000027922",1,98,19,0,0,0,3,3,-1,-1,-1,-1
"2025000027922",2,9,19,0,0,0,4,2,62,1998,1,16
"2025000027923",2,8,8,1,0,0,1,1,48,1598,2,5
"2025000027923",1,3,9,5,2,0,1,1,-1,124,1,7
"2025000027924",1,11,19,8,0,0,1,1,67,5900,2,13
"2025000027925",1,9,19,0,0,0,1,1,44,-1,-1,-1
"2025000027925",3,9,19,0,0,0,2,1,38,1499,1,3
"2025000027925",2,19,4,0,0,0,2,1,22,1598,2,13
"2025000027926",1,3,19,0,0,0,1,3,30,-1,-1,-1
"2025000027927",2,9,19,8,0,0,1,1,61,1368,1,5
"2025000027927",1,9,9,6,0,0,1,1,69,1598,1,11
"2025000027928",1,9,7,5,0,0,1,3,-1,-1,3,1
"2025000027929",1,9,19,1,0,0,3,1,50,1598,1,7
"2025000027930",1,9,19,0,0,0,1,2,38,-1,3,1
"2025000027931",2,9,99,0,9,99,1,3,57,-1,3,1
"2025000027931",1,3,99,0,9,99,9,1,25,125,1,0
"2025000027932",2,8,19,0,0,0,1,1,-1,1084,1,4
"2025000027932",1,9,3,0,0,0,2,2,35,1498,1,1
"2025000027933",1,9,19,0,0,0,1,1,52,1969,8,2
"2025000027933",3,21,19,0,0,0,1,1,58,12740,2,8
"2025000027933",2,21,2,0,0,0,2,1,60,-1,-1,-1
"2025000027934",1,9,19,0,1,0,1,1,18,1149,1,19
"2025000027935",1,9,19,1,0,0,1,3,-1,-1,-1,-1
"2025000027935",2,1,19,6,0,0,3,1,61,-1,-1,-1
"2025000027936",2,21,11,0,0,0,4,1,-1,12809,2,3
"2025000027936",1,9,19,0,0,0,3,1,31,1598,1,12
"2025000027937",1,9,19,0,1,0,1,1,56,1618,1,7
"2025000027937",2,9,19,0,1,0,3,1,48,999,1,1
"2025000027938",1,9,12,0,0,0,3,1,23,999,1,1
"2025000027938",2,21,19,0,0,0,4,1,62,12777,2,4
"2025000027939",1,9,19,1,0,0,2,1,41,1968,2,9
"2025000027939",2,3,19,1,0,0,1,1,37,125,1,14
"2025000027940",2,9,4,2,0,4,3,1,52,1998,1,7
"2025000027940",3,9,2,1,0,4,2,3,-1,1798,8,8
"2025000027940",1,19,19,2,1,4,1,1,20,1995,2,0
"2025000027940",4,9,2,2,0,0,2,3,-1,2000,1,14
"2025000027941",2,1,19,0,0,0,2,1,57,-1,-1,-1
"2025000027941",1,9,19,0,0,0,1,1,-1,1598,2,7
"2025000027942",1,2,19,0,1,0,1,1,16,49,1,22
"2025000027942",2,97,19,0,0,0,1,3,-1,-1,-1,-1
"2025000027943",1,9,19,0,0,0,1,3,-1,-1,-1,-1
"2025000027944",1,9,99,9,9,99,1,3,54,1477,1,1
"2025000027945",1,9,19,0,0,0,1,1,73,1124,1,21
"2025000027946",2,19,5,6,0,0,3,3,-1,1753,2,18
"2025000027946",1,9,19,2,0,0,3,2,24,1598,2,14
"2025000027947",2,19,19,0,0,0,1,1,42,1995,2,3
"2025000027947",7,9,4,0,0,0,2,2,30,999,1,8
"2025000027947",4,9,19,0,0,0,1,1,39,2143,12,10
"2025000027947",6,9,19,0,0,0,2,1,65,1995,2,5
"2025000027947",5,9,19,0,0,0,1,1,52,3456,8,14
"2025000027947",9,9,19,0,0,0,1,1,28,1984,1,21
"2025000027947",3,9,19,0,0,0,2,1,67,1800,8,9
"2025000027947",1,9,19,0,0,0,2,1,63,1969,8,3
"2025000027947",8,9,19,0,0,0,2,1,49,1461,2,7
"2025000027947",10,9,19,0,0,0,2,1,47,-1,3,6
"2025000027948",4,9,4,0,0,0,0,1,29,1395,8,1
"2025000027948",3,98,19,0,0,0,2,1,37,-1,-1,-1
"2025000027948",2,19,19,0,0,0,2,1,42,2198,2,7
"2025000027948",1,20,19,0,0,0,1,1,26,4500,2,7
"2025000027949",2,3,19,1,5,0,1,1,28,108,1,10
"2025000027949",1,9,7,6,0,0,1,1,47,3199,1,20
"2025000027950",1,9,19,0,0,0,3,2,25,999,1,6
"2025000027951",1,11,5,0,0,0,1,1,64,7300,2,10
"2025000027951",2,9,3,0,0,0,4,2,48,1198,1,2
"2025000027952",2,19,19,8,0,0,1,1,40,-1,-1,-1
"2025000027952",1,-1,19,8,5,0,1,1,14,-1,-1,-1
"2025000027953",1,9,19,2,0,0,1,1,55,1910,2,13
"2025000027953",2,9,19,2,0,0,2,1,33,1997,1,2
"2025000027954",2,9,5,4,0,0,1,1,85,1388,1,10
"2025000027954",1,9,5,4,0,0,4,2,44,1248,1,6
"2025000027955",2,9,3,0,0,0,3,3,-1,1364,1,12
"2025000027955",1,9,19,0,0,0,4,3,-1,-1,-1,-1
"2025000027956",1,2,19,8,0,0,1,2,16,49,1,3
"2025000027956",2,9,19,8,0,0,4,2,26,1560,2,6
"2025000027957",1,9,19,0,2,0,1,1,23,1984,1,4
"2025000027958",1,9,5,8,0,0,0,2,18,1248,2,14
"2025000027958",3,9,19,1,0,0,3,1,19,1995,2,8
"2025000027958",2,97,13,1,0,0,1,1,18,-1,-1,-1
"2025000027959",1,9,12,0,0,0,3,1,70,-1,-1,-1
"2025000027960",1,5,4,1,0,0,3,1,31,649,1,2
"2025000027961",1,9,3,2,0,0,2,1,31,2993,2,7
"2025000027961",2,9,19,2,0,0,1,3,-1,-1,-1,-1
"2025000027962",1,9,19,0,0,0,1,1,21,1968,2,9
"2025000027963",1,9,19,0,0,0,1,1,73,1461,2,7
"2025000027963",2,9,19,0,0,0,1,2,78,1398,1,2
"2025000027964",1,9,19,1,0,0,1,1,33,1368,1,13
"2025000027965",1,9,19,0,0,0,1,2,35,1296,1,14
"2025000027965",2,9,19,0,0,0,2,1,31,2401,2,19
"2025000027965",3,9,19,0,0,0,1,2,52,1968,2,4
"2025000027966",1,-1,19,8,0,0,1,1,40,-1,-1,-1
"2025000027966",2,9,10,6,0,0,1,2,33,1461,2,4
"2025000027967",5,9,3,0,0,0,2,1,29,1560,2,9
"2025000027967",6,9,3,0,0,0,2,2,52,1499,1,3
"2025000027967",4,9,3,0,0,0,2,2,18,998,1,16
"2025000027967",3,9,3,0,0,0,2,1,62,1598,1,10
"2025000027967",2,9,3,0,0,0,2,2,59,996,1,9
"2025000027967",1,9,19,0,0,0,1,1,66,1986,2,16
"2025000027968",1,9,9,6,0,0,1,1,18,1198,1,10
"2025000027968",2,9,19,1,0,0,3,2,54,1390,1,8
"2025000027969",2,19,19,0,0,0,3,1,30,2143,2,3
"2025000027969",1,1,19,0,0,0,4,1,48,-1,-1,-1
"2025000027970",1,9,19,0,0,0,1,1,25,-1,-1,-1
"2025000027970",2,9,3,0,0,0,2,1,35,-1,-1,-1
"2025000027971",1,9,19,0,0,0,1,3,50,-1,-1,-1
"2025000027972",2,9,3,0,0,0,2,1,35,1598,8,0
"2025000027972",1,9,15,0,0,0,1,1,-1,-1,-1,-1
"2025000027972",3,19,2,0,0,0,2,1,53,1498,2,2
"2025000027973",1,9,19,1,0,0,3,2,41,1149,1,14
"2025000027973",2,9,9,6,0,0,1,2,43,2993,2,4
"2025000027974",1,11,4,8,0,0,0,1,43,7300,2,16
"2025000027975",2,19,3,0,0,0,2,1,69,1560,2,4
"2025000027975",1,5,14,0,1,0,1,1,62,582,1,13
"2025000027976",1,9,9,1,0,0,1,1,40,-1,-1,-1
"2025000027976",2,9,19,2,0,0,1,1,52,2402,2,15
"2025000027976",3,9,9,8,0,0,1,2,34,1560,2,11
"2025000027977",2,9,99,0,9,99,9,3,-1,1461,2,1
"2025000027977",1,19,99,0,9,99,9,2,21,1399,2,10
"2025000027978",2,9,19,0,0,0,1,1,23,1124,1,10
"2025000027978",1,9,2,0,0,0,1,3,-1,1296,1,13
"2025000027979",1,-1,19,0,0,0,1,3,-1,-1,-1,-1
"2025000027979",2,8,19,0,0,0,3,3,-1,-1,-1,-1
"2025000027980",1,8,19,1,0,0,2,1,50,-1,3,1
"2025000027981",1,9,19,8,0,0,4,1,24,998,1,7
"2025000027981",2,9,19,8,0,0,1,3,-1,-1,-1,-1
"2025000027982",1,21,11,0,0,0,4,3,-1,-1,-1,-1
"2025000027982",2,9,19,0,0,0,3,1,42,1995,2,6
"2025000027983",2,9,99,9,9,99,9,3,21,1197,1,6
"2025000027983",1,3,99,9,9,99,9,1,24,124,1,11
"2025000027984",1,3,99,9,9,99,1,3,34,125,1,7
"2025000027984",2,9,99,9,9,99,1,3,-1,1339,8,11
"2025000027985",6,19,2,0,0,0,2,1,36,2198,2,13
"2025000027985",2,9,2,0,0,0,3,2,31,1390,1,12
"2025000027985",3,9,2,0,0,0,2,2,33,1590,1,18
"2025000027985",1,9,19,0,0,0,1,1,55,2967,2,4
"2025000027985",5,9,2,0,0,0,2,2,29,2000,2,12
"2025000027985",4,9,2,0,0,0,1,2,54,999,1,3
"2025000027985",7,9,2,0,0,0,3,3,-1,-1,-1,-1
"2025000027986",2,9,19,1,0,0,1,1,46,2360,8,3
"2025000027986",1,9,19,1,0,0,1,1,76,1598,8,1
"2025000027987",1,11,19,2,0,0,1,1,60,9360,2,16
"2025000027988",1,9,9,5,0,0,3,1,76,-1,-1,-1
"2025000027988",2,2,15,8,0,0,1,1,-1,-1,-1,-1
"2025000027989",2,9,19,8,0,0,2,1,36,1969,8,2
"2025000027989",1,9,19,4,0,0,1,1,58,-1,-1,-1
"2025000027990",2,8,6,1,0,0,3,1,55,1798,8,1
"2025000027990",1,5,19,1,0,0,1,1,25,599,1,13
"2025000027991",1,9,14,0,0,4,1,2,39,1598,1,16
"2025000027991",2,19,2,0,0,0,2,1,21,1995,2,7
"2025000027992",1,9,19,1,0,0,4,1,31,1499,1,2
"2025000027992",2,9,9,6,0,0,1,1,24,999,1,6
"2025000027993",2,9,19,0,0,0,2,1,35,1598,2,10
"2025000027993",1,9,19,0,0,0,1,2,22,1995,2,14
"2025000027994",1,4,3,1,0,0,1,1,24,124,1,2
"2025000027994",2,9,9,1,0,0,3,2,35,1200,1,3
"2025000027995",1,9,99,1,9,99,2,2,31,1596,1,13
"2025000027995",2,98,99,1,9,99,9,3,-1,12777,2,3
"2025000027996",3,9,2,0,0,0,4,-1,-1,1686,2,13
"2025000027996",2,5,19,0,1,0,3,1,19,649,1,4
"2025000027996",1,9,9,0,0,0,4,2,64,1596,1,24
"2025000027997",2,9,19,1,0,0,3,1,26,1395,1,6
"2025000027997",1,9,19,1,0,0,1,1,26,1398,1,11
"2025000027998",1,17,9,5,5,0,4,1,20,-1,2,7
"2025000027999",1,9,19,0,0,0,1,3,-1,1968,2,9
"2025000028000",2,9,19,6,0,0,1,1,-1,-1,-1,-1
"2025000028000",1,9,19,8,0,0,4,1,24,1149,1,16
"2025000028001",1,9,19,0,2,0,1,2,61,-1,-1,-1
"2025000028002",2,19,19,0,0,0,1,1,40,-1,-1,-1
"2025000028002",1,9,19,0,0,0,1,1,20,1388,1,18
"2025000028003",1,11,1,0,0,0,2,1,50,10837,2,4
"2025000028004",1,9,19,0,0,0,1,1,59,-1,-1,-1
"2025000028005",1,5,19,1,0,0,1,1,30,599,1,22
"2025000028005",2,9,9,6,0,0,3,1,78,1498,1,0
"2025000028006",1,9,14,1,0,0,4,3,-1,1997,2,16
"2025000028006",2,9,3,1,0,0,3,2,29,1364,1,15
"2025000028007",2,9,19,8,0,0,2,2,23,1198,1,7
"2025000028007",1,19,-1,-1,-1,-1,-1,3,-1,1560,2,12
"2025000028008",1,1,19,0,0,0,1,3,30,-1,-1,-1
"2025000028009",1,11,19,1,0,0,1,1,36,9000,5,2
"2025000028010",1,9,19,0,0,0,4,1,19,998,1,4
"2025000028011",1,21,19,0,0,0,4,1,65,12777,2,2
"2025000028011",2,9,19,0,0,0,3,1,29,995,1,16
"2025000028012",1,9,19,8,0,0,1,1,36,-1,-1,-1
"2025000028012",2,9,19,8,0,0,1,2,61,1496,1,0
"2025000028012",4,9,4,8,0,0,2,1,38,1781,1,18
"2025000028012",3,9,4,8,0,0,2,1,29,-1,-1,-1
"2025000028013",2,9,9,5,0,0,3,1,37,1598,2,9
"2025000028013",1,3,13,1,0,0,1,2,18,124,1,7
"2025000028014",1,1,99,9,9,99,1,3,-1,-1,-1,-1
"2025000028015",1,3,13,6,0,0,4,1,24,125,1,5
"2025000028015",2,9,19,6,0,0,3,1,69,2143,2,7
"2025000028016",1,9,19,1,0,0,1,1,24,2148,2,14
"2025000028016",2,9,19,1,0,0,2,1,26,1499,2,0
"2025000028017",2,9,19,2,0,0,2,2,30,1995,2,12
"2025000028017",1,9,19,2,0,0,1,1,28,1796,1,9
"2025000028018",1,9,19,8,0,0,1,1,65,-1,-1,-1
"2025000028018",2,20,19,8,2,0,1,1,52,5861,2,24
"2025000028019",1,9,19,0,1,0,4,2,25,1388,1,16
"2025000028019",2,9,19,0,0,0,1,2,43,1896,2,14
"2025000028020",1,11,4,0,0,0,0,1,58,7300,2,15
"2025000028021",2,1,7,1,0,0,2,1,7,-1,-1,-1
"2025000028021",1,11,19,2,0,0,3,1,48,4500,2,8
"2025000028022",4,9,2,0,0,0,0,1,47,1840,1,20
"2025000028022",1,9,19,0,0,0,1,1,72,2987,2,5
"2025000028022",3,9,19,0,0,0,2,2,51,1598,1,13
"2025000028022",2,20,19,0,0,0,2,1,33,-1,-1,-1
"2025000028023",2,1,19,8,0,0,1,1,28,-1,-1,-1
"2025000028023",1,9,9,8,0,0,1,1,63,1498,1,1
"2025000028024",1,11,19,0,0,5,1,1,36,6700,2,13
"2025000028025",2,20,19,8,0,0,1,3,-1,-1,-1,-1
"2025000028025",1,9,19,6,0,0,4,1,21,1986,2,14
"2025000028026",1,11,4,1,0,0,0,2,58,-1,3,3
"2025000028027",2,9,5,0,9,99,1,2,26,999,1,6
"2025000028027",1,1,19,0,9,99,9,2,26,-1,-1,-1
"2025000028028",1,19,19,0,2,10,1,1,19,1499,2,5
"2025000028028",2,9,19,0,0,0,2,1,27,1995,2,10
"2025000028029",2,9,3,0,0,0,2,1,42,1896,2,17
"2025000028029",1,9,19,0,0,0,1,1,96,998,1,3
"2025000028029",3,9,3,0,0,0,2,2,29,1497,8,2
"2025000028030",1,19,4,0,0,0,2,1,23,-1,-1,-1
"2025000028030",2,9,19,0,0,0,1,2,28,-1,-1,-1
"2025000028031",1,8,4,0,0,0,1,1,35,1580,8,2
"2025000028032",1,9,4,0,0,0,2,1,29,1798,8,5
"2025000028032",2,9,19,0,0,0,1,2,65,1956,2,10
"2025000028033",2,11,2,0,0,0,0,1,29,4250,2,17
"2025000028033",1,9,19,0,0,0,1,1,42,1149,1,13
"2025000028034",1,9,19,1,0,0,1,2,73,1597,1,22
"2025000028034",2,9,3,4,0,0,2,1,25,1353,1,1
"2025000028035",2,9,5,4,0,0,2,2,47,1242,1,3
"2025000028035",1,9,5,4,0,0,1,1,44,2993,2,11
"2025000028036",2,9,12,1,0,0,1,1,33,998,1,9
"2025000028036",1,5,13,1,0,0,1,1,54,660,1,17
"2025000028037",2,9,19,0,0,0,1,2,52,1998,1,18
"2025000028037",1,9,19,0,0,0,1,2,27,1199,1,0
"2025000028038",1,9,-1,0,-1,-1,-1,3,-1,-1,-1,-1
"2025000028038",2,9,-1,0,-1,-1,-1,3,60,898,1,8
"2025000028039",1,9,6,1,0,0,3,2,35,1998,1,6
